Country Name,Series Name,2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Bangladesh,"Industry (including construction), value added (annual % growth)",6.9131732548217,7.03220195820229,9.01913017982581,9.43559876394447,9.63935890583394,8.16001423546469,9.6669048554927,11.0937338432963,8.27216485254442,10.1958139198514,11.6333234522901,3.61107832119019,10.2871150198236,9.85566343595963,8.36735146205388
Barbados,GDP (current US$),4466809600,4534772750,4662343500,4622687600,4693452700,4711838650,4738650450,4848210350,5000457800,5128345200,5367139250,4779756550,4945276000,5840673700,6393564189.61345
Barbados,GNI (current US$),4276757950,4422823100,4362197100,4450284200,4498853250,4514397300,4525708100,4626774500,4776711000,4888345200,5100139250,4712756550,4849276000,5674673700,6126564189.61345
Barbados,Imports of goods and services (current US$),2045250000,2174250000,2266450000,2210000000,2398150000,2336350000,2234372950,2035109800,2027176350,2035800000,2076309050,1698647300,1960357100,2463487850,..
Barbados,Exports of goods and services (current US$),1904950000,1763300000,1766750000,1811200000,1914200000,1879250000,1892295050,1765692250,1781072150,2105486600,2242258300,1395725450,1494848050,2002299850,..
Barbados,"Inflation, consumer prices (annual %)",3.64386189258334,5.82421853311866,9.43220240177221,4.53334753888766,1.81410436049105,1.76950322089729,-1.11278992510967,1.28192813061895,4.66018463955996,3.67381410406801,4.10028964518461,..,..,..,9.79207077126447
Barbados,"Labor force, total",147741,148400,149131,146825,148815,143390,144417,148685,147106,146039,143823,141156,142587,145313,145851
Barbados,"Population, total",273791,274711,275486,276197,276865,277493,278083,278649,279187,279688,280180,280693,281200,281635,281995
Barbados,"Industry (including construction), value added (annual % growth)",-14.825728545715,-10.0331989656544,-0.915534366121847,-1.26793070458416,-1.48644366652411,-0.497968827449739,1.73176812611442,-1.80700450994182,1.38734463391741,-3.35595870101983,-0.299634765466607,-1.4347640091696,-6.3071088805797,5.9801664365653,3.63636363636364
Belarus,GDP (current US$),50873167326.0414,57231904542.8755,61762382327.9319,65685890438.8922,75527558966.4473,78812805039.0743,56454889146.6088,47723545321.259,54725302249.8088,60031173807.7196,64410122847.3508,61371755326.2351,69673747131.87,73775179924.603,71857382745.6066
Belarus,GNI (current US$),49759479064.1055,56069265840.9742,61079871266.8078,64215516438.9641,72875339440.6563,76448782777.9462,54061945285.662,45473302428.7243,52669765496.9979,57861187726.0003,62499831005.415,58875118002.111,67115938432.45,70849979924.603,69257282745.6066
Belarus,Imports of goods and services (current US$),30401389162.3852,36940382943.1494,49106586821.5325,48810109273.2311,46436146192.8705,43907043162.7234,32689333598.7276,29922651356.1018,36435061702.3281,41384800216.7247,42353341622.9121,35547585132.6563,45415029493.732,42031948516.812,47555056777.5616
Belarus,Exports of goods and services (current US$),24865004206.8706,29401680706.1249,48462076576.5494,51745313006.0334,44057927601.759,43300632818.5366,32749612425.9779,29831676604.3599,36550983211.0465,42294690637.257,41927389217.7152,37444226965.7625,49351334849.8725,46516126575.5303,48014398058.091
Belarus,"Inflation, consumer prices (annual %)",12.9456563410402,7.73574804312508,53.2286983118173,59.2197360232517,18.3122610377874,18.1195543526734,13.5344897649735,11.8365807653497,6.03183725177793,4.87230220550684,5.59815595039854,5.54814357456511,9.46028389623103,15.209675274081,5.0005990309131
Belarus,"Labor force, total",5069441,5088243,5101163,5108408,5112243,5116472,5123402,5126557,5119698,5099979,5079798,5044592,5014861,4993525,4956149
Belarus,"Population, total",9504583,9483836,9461643,9446836,9443211,9448515,9461076,9469379,9458989,9438785,9419758,9379952,9302585,9228071,9178298
Belarus,"Industry (including construction), value added (annual % growth)",0.303744203159411,12.0841006672503,7.24349972330273,2.03714681266011,-1.92053146227559,1.50224721059612,-7.34691072369476,-4.66818316684798,3.55846042120551,-4.21759166499699,1.42767492940068,-0.368651714359373,3.07656480451264,-6.0831910834421,8.12130640130223
Belgium,GDP (current US$),483254171097.812,481420882905.001,523330354138.133,496152879924.727,521791015247.06,535390200131.018,462335574841.484,476062757356.927,502764720556.354,543299066998.902,535865804349.803,526021513474.243,600904461226.347,583613982019.263,632216577075.109
Belgium,GNI (current US$),492240893720.195,488810029890.001,524167615222.764,507665999692.266,534645338501.413,546624135613.253,468878816162.656,480629064768.328,507373706788.236,548107677571.921,541049419119.999,531671614966.383,607143534636.037,592448849483.465,646019915336.446
Belgium,Imports of goods and services (current US$),321712144735.156,356962071951.667,422831880855.059,398616863110.664,409744204056.825,422862995297.763,353165497773.594,372449652505.448,412988166685.412,453193773141.725,438172286460.391,403285802610.585,517604652557.744,568036760039.691,553908940537.853
Belgium,Exports of goods and services (current US$),332643194053.633,365158050100.001,422313795109.923,398929195236.797,413907322862.55,427246782185.842,359721498493.008,378134817583.308,418211812445.412,451370851760.392,441538322416.47,413810111778.056,528203425024.41,558531627117.317,548013107092.951
Belgium,"Inflation, consumer prices (annual %)",-0.0531456741253769,2.18929920422457,3.53208210722742,2.83966343445899,1.1130959402754,0.340002833356922,0.561429152790065,1.97385264653181,2.12597086002607,2.05316499865186,1.43681956996429,0.740791812220344,2.44024851144084,9.597511728725,4.04901077613941
Belgium,"Labor force, total",4797213,4893955,4876780,4910968,4962050,4978926,4989597,4997187,5086330,5144068,5194405,5167188,5259744,5374303,5432007
Belgium,"Population, total",10796493,10895586,11038264,11106932,11159407,11209057,11274196,11331422,11375158,11427054,11488980,11538604,11586195,11685814,11822592
Belgium,"Industry (including construction), value added (annual % growth)",-4.98375710826589,4.78844692171269,1.32708650561753,-1.83998466785211,-0.158781468599273,3.18016167591774,2.87793171486021,-0.852562139555204,1.10083072974028,0.399218602613189,3.67093594864738,-4.18024102922708,3.55837923989955,-0.0784844256731247,-1.95280159450884
Belize,GDP (current US$),1681473348.43468,1739070295.44027,1818831938.17757,1899503249.8643,2021757434.18064,2125125606.25723,2194709309.24204,2240593542.9757,2266664817.08822,2292787335.62452,2386792476.10637,2047727810.06777,2424575179.3783,2830507575.6841,3281500000
Belize,GNI (current US$),1590828548.43468,1600571045.44027,1721646638.17757,1779340199.8643,1902521884.18064,1987326306.25723,2099243409.24204,2129785692.97569,2141415667.08822,2136543785.62451,2223288626.10637,1989091710.06777,2346645179.3783,2698024125.68409,3170374615
Belize,Imports of goods and services (current US$),745030771.18504,773628997.521695,919321627.76878,993819401.563265,1071503105.6209,1103766000,1151466873.96358,1101719222.62761,1085374483.07886,1125906278.98036,1200664832.76357,900924392.31677,1248326799.42569,1573075204.36672,1734500000
Belize,Exports of goods and services (current US$),767105993.000205,885429215.68255,1038907869.65708,1137338141.73,1140192655.15193,1186559070.56957,1130908308.86949,1059495918.07149,1128699565.48193,1182621336.2942,1238668189.09658,770543107.073235,1155566834.38017,1482477093.66212,1759500000
Belize,"Inflation, consumer prices (annual %)",-1.10431044864355,0.917977378808888,1.602056156402,1.30058074547858,0.50974776898322,1.20139964481058,-0.861584009427748,0.663427167917601,1.14765339305816,0.269982622646335,0.187069385181424,0.121434644614894,3.23563659237071,6.27689319447544,4.38984017487675
Belize,"Labor force, total",123774,128753,133836,138977,144234,151065,156821,162580,166748,170728,174493,172620,177472,185068,190064
Belize,"Population, total",314171,322106,329538,337059,344688,352335,359871,367313,374693,382066,389095,394921,400031,405272,410825
Belize,"Industry (including construction), value added (annual % growth)",5.78707653746868,-11.1198912529334,-1.94862691491231,-10.1661374642332,4.35735907457413,6.67474759316804,-2.42774953560321,7.88446425781714,-7.06865159683056,0.0385773531132827,5.02065219426113,-3.29522699896604,18.5262392711023,-2.17076096004206,-4.52126614220184
Benin,GDP (current US$),9738626517.00319,9535345015.78355,10693321363.6574,11141358115.8991,12517845123.9315,13284527846.9081,11388160996.7738,11821065853.3838,12701655836.9467,14262408089.9261,14390708751.025,15686741883.934,17687623530.3355,17425418044.2906,19673284686.0023
Benin,GNI (current US$),9705498262.94296,9481809633.43508,10677799705.6696,11074623463.0036,12448828489.0859,13223293312.9317,11295642529.7255,11718306955.2927,12561417739.4821,14105968067.9429,14247234068.1824,15523668017.5704,17597426577.8401,17277505052.2638,19549820769.6235
Benin,Imports of goods and services (current US$),2412711824.80475,2704110555.34836,2819548390.78937,2990340508.51407,3959347660.28492,4495143318.07489,3648295538.29295,3709467045.80246,4352984748.39051,4923520743.9202,4900152192.29647,3915530456.1048,4799723188.71051,5102216512.85437,5932874631.17277
Benin,Exports of goods and services (current US$),1940710262.92026,2199999385.40112,2229520238.43142,2662421032.36803,3451240666.46384,4175438841.58641,2815204783.04203,3263416597.90044,3455561017.58914,3889962074.25631,4264042869.81671,3117343141.94693,3700039683.35829,3773162284.07503,4169448538.10408
Benin,"Inflation, consumer prices (annual %)",0.896072355749111,2.20783532536523,2.7042390774728,6.74468253340712,0.428888888888792,-0.548757550948091,0.218785923536154,-0.793310145785534,0.0432648555103608,0.919170717886054,0.732849371240975,3.02272119663769,1.73353962694036,1.35077863583527,2.73102465280233
Benin,"Labor force, total",3697926,3822693,3947757,4004243,4056023,4105299,4152214,4195476,4235801,4273806,4402996,4496108,4560387,4796679,4964239
Benin,"Population, total",9172514,9445710,9726380,10014078,10308730,10614844,10932783,11260085,11596779,11940683,12290444,12643123,12996895,13352864,13712828
Benin,"Industry (including construction), value added (annual % growth)",1.53198704288178,3.36777998298918,0.175324284212593,3.66417187653727,6.1995819109343,3.89150454428717,13.7868754537775,0.891605887717134,0.469051557302976,4.84097644985295,13.5583944431426,5.17512691988129,9.11635590389974,7.8891278286968,7.29105988051843
Bermuda,GDP (current US$),6656000000,6634526000,6312691000,6378188000,6465756000,6413988000,6654541000,6899911000,7142316000,7225977000,7423465000,6887147000,7286607000,7827980000,..
Bermuda,GNI (current US$),..,6780700000,6474269000,6661617000,6764352000,6657829000,6893729000,7095783000,7435279000,7460410000,7524540000,7090229000,7597926000,8251538000,..
Bermuda,Imports of goods and services (current US$),..,1579023000,1498077000,1484189000,1594256000,1626299000,1552149000,1615949000,1703748000,1884254000,1916492000,1519287000,1713745000,1960732000,..
Bermuda,Exports of goods and services (current US$),..,3370007000,3316640000,3221785000,3337183000,3281476000,3325330000,3403730000,3466748000,3719872000,3841155000,3246335000,3547380000,3950269000,..
Bermuda,"Inflation, consumer prices (annual %)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,"Labor force, total",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,"Population, total",65636,65124,64564,64798,65001,65138,65237,64554,63873,63918,63911,63893,63764,63595,63489
Bermuda,"Industry (including construction), value added (annual % growth)",..,..,-14.3392479102556,-9.34344656792929,-3.70864798477869,-3.55903461842676,-1.02473466151373,0.78889191263481,4.18207577793891,7.91133527078736,15.6441088689438,-16.5669109805926,0.102642986994823,5.56637432700877,..
Bhutan,GDP (current US$),1331343797.77308,1673464261.27982,1938441288.7919,1939730676.17479,1913162477.22079,2057330872.73151,2154921010.65558,2322730512.46893,2591358115.15844,2583335723.32125,2735683408.57651,2457604042.40959,2768802803.18141,2898227713.22315,..
Bhutan,GNI (current US$),1280769884.85759,1585490423.0322,1824535647.05262,1797614040.8928,1789728220.73337,1922340685.33081,2012145410.646,2137243968.1519,2378534601.6088,2363147137.61236,2506135794.93877,2314749742.56461,2612193375.43686,2747666950.51647,..
Bhutan,Imports of goods and services (current US$),786732567.75962,1121423497.083,1282995518.34354,1149629135.92476,1119921730.91007,1122768239.64222,1271185172.50233,1161345881.37122,1252714135.31207,1305876239.68469,1221920666.35974,1075563504.97973,1339649511.41206,1742951175.65229,..
Bhutan,Exports of goods and services (current US$),565372359.169096,673077167.005804,750024635.493791,706230429.25894,727603549.24315,714244586.643767,689955708.902602,639419597.613899,737148240.393287,754068459.109354,860577769.710033,689742222.110421,808455579.021043,747500801.19468,..
Bhutan,"Inflation, consumer prices (annual %)",4.36112219119802,7.0363831607302,8.848985699468,10.919656944683,8.77638345268213,8.27106093949328,4.54814395082205,3.21988689395718,4.95508366985129,2.7239638618372,2.7264303738882,5.62936522632514,7.3468144053353,5.63916671396365,4.22934419929261
Bhutan,"Labor force, total",338969,338303,341235,332058,342591,334024,342466,347144,352124,357395,385513,400715,414677,425882,429536
Bhutan,"Population, total",697678,705516,713331,721145,728889,736357,743274,749761,756121,762096,767459,772506,777486,782455,787424
Bhutan,"Industry (including construction), value added (annual % growth)",3.85658820466948,12.7442820888818,4.75517136926878,7.14851704693737,4.20829675389412,4.04555282695812,8.50582152478239,7.43898687256181,2.80198343043749,-3.99655373287645,-1.33493365398775,-14.3970363810677,3.94446593694084,5.59688172644076,..
Bolivia,GDP (current US$),17339992193.7322,19649723722.1034,23963164696.592,27084497481.9103,30659338885.6729,32996188017.3661,33000198248.9146,33941126193.9219,37508642170.767,40287647930.5355,40895322850.9407,36629843806.0781,40406111693.1983,44008282879.8842,45849832906.4139
Bolivia,GNI (current US$),16666184074.0741,18760785455.5446,22977403393.5893,25455219536.903,28751567785.8177,31298228306.8017,31873100506.5123,33320230246.0203,36398995788.712,39311992850.9407,40059428639.6527,36212843806.0781,39377111693.1983,42734282879.8842,44844197818.8353
Bolivia,Imports of goods and services (current US$),5705628903.1339,6744604596.45584,9199145865.29377,10233217742.4023,11386396497.8292,13848955976.8452,12231374703.3285,10831641432.7062,11927938900.1447,12537987221.4182,12853418147.6122,9241956049.20405,12605111070.9117,15466422286.5412,14474397563.235
Bolivia,Exports of goods and services (current US$),6194300356.12536,8093221339.98948,10565767132.6439,12774727337.1925,13518462720.6946,14285068712.0116,10186598885.6729,8311504862.51809,9341206396.52677,10470274254.7033,10210442518.0897,7425817973.9508,11243140347.3227,14351785311.1433,12507893617.7134
