Gross_National_Income,Industry_growth_rate,Inflation_rate,Population,GDP_Per_Capita,Trade_Rate
19088393910.0,11.0,5.0,553214.0,37882.0,1.0
190879593.0,11.0,5.0,53593.0,2815.0,0.0
196927582.0,8.0,5.0,53416.0,3007.0,0.0
208192581.0,-3.0,5.0,52971.0,3248.0,0.0
208826569.0,-25.0,4.0,52203.0,3454.0,1.0
221242722.0,12.0,4.0,51352.0,3618.0,0.0
227093063.0,-2.0,4.0,50419.0,3678.0,0.0
241745209.0,-14.0,4.0,49410.0,3708.0,0.0
254516983.0,-3.0,4.0,48329.0,4157.0,0.0
260383301.0,0.0,3.0,47187.0,4513.0,0.0
267321167.0,8.0,3.0,45989.0,4771.0,0.0
281668030.0,15.0,3.0,44728.0,5187.0,0.0
286147156.0,-5.0,3.0,43413.0,5546.0,0.0
282690613.0,-6.0,3.0,42050.0,6130.0,1.0
296541931.0,10.0,3.0,41569.0,6225.0,1.0
324812852.0,2.0,2.0,41996.0,6763.0,1.0
4766478897.0,-5.0,2.0,3322616.0,1419.0,1.0
5559972101.0,-6.0,6.0,3419461.0,1646.0,1.0
6609314085.0,2.0,6.0,3524249.0,1919.0,1.0
6537356581.0,1.0,5.0,3636113.0,1850.0,1.0
7026930509.0,8.0,4.0,3742959.0,1930.0,1.0
6339728997.0,-0.0,4.0,3843174.0,1715.0,1.0
5986395818.0,4.0,3.0,3946220.0,1563.0,1.0
6282235172.0,0.0,1.0,4051890.0,1579.0,1.0
6703487755.0,-8.0,2.0,4160015.0,1635.0,1.0
7435080652.0,-1.0,3.0,4270712.0,1750.0,1.0
7798537819.0,0.0,2.0,4383849.0,1801.0,1.0
8155048186.0,2.0,2.0,4498604.0,1836.0,1.0
9076362254.0,-9.0,4.0,4614974.0,1998.0,1.0
9686651407.0,7.0,10.0,4736139.0,2057.0,1.0
10443269428.0,-0.0,5.0,4862989.0,2149.0,1.0
9212111449.0,3.0,3.0,1247429.0,7318.0,1.0
10003670690.0,3.0,3.0,1250400.0,8000.0,1.0
11299782798.0,-0.0,7.0,1252404.0,9197.0,1.0
12083538713.0,1.0,4.0,1255882.0,9291.0,1.0
12635532278.0,1.0,4.0,1258927.0,9765.0,1.0
13453633098.0,-0.0,3.0,1261208.0,10366.0,1.0
12411835683.0,-0.0,1.0,1262879.0,9508.0,1.0
12811307718.0,1.0,1.0,1263747.0,9966.0,1.0
14051920386.0,3.0,4.0,1264887.0,10842.0,1.0
15450103730.0,3.0,3.0,1265577.0,11643.0,1.0
15153839976.0,3.0,0.0,1265985.0,11403.0,1.0
11947741899.0,-20.0,3.0,1266014.0,9011.0,1.0
12106744358.0,11.0,4.0,1266334.0,9069.0,1.0
12857001399.0,7.0,11.0,1262523.0,10240.0,1.0
14752726724.0,10.0,7.0,1261041.0,11417.0,1.0
929066805910.0,-8.0,5.0,111049428.0,8496.0,1.0
1093237575190.0,5.0,4.0,112532401.0,9823.0,1.0
1210622838008.0,3.0,3.0,114150481.0,10767.0,1.0
1228761368843.0,4.0,4.0,115755909.0,10843.0,1.0
1288984391393.0,-1.0,4.0,117290686.0,11317.0,1.0
1332054399904.0,3.0,4.0,118755887.0,11490.0,1.0
1182962837135.0,2.0,3.0,120149897.0,10098.0,1.0
1083159760755.0,0.0,3.0,121519221.0,9153.0,1.0
1160558920059.0,1.0,6.0,122839258.0,9693.0,1.0
1223821716222.0,0.0,5.0,124013861.0,10130.0,1.0
1268447619045.0,-2.0,4.0,125085311.0,10435.0,1.0
1084976604944.0,-9.0,3.0,125998302.0,8896.0,1.0
1279289408145.0,7.0,6.0,126705138.0,10363.0,1.0
1429617591784.0,5.0,8.0,127504125.0,11477.0,1.0
1744711420378.0,4.0,6.0,128455567.0,13926.0,1.0
296756800.0,35.0,6.0,107868.0,2598.0,0.0
307507200.0,18.0,3.0,107588.0,2760.0,0.0
320855800.0,12.0,5.0,107887.0,2885.0,0.0
342609600.0,-1.0,5.0,108232.0,3024.0,0.0
342707900.0,-20.0,2.0,108609.0,2921.0,0.0
344654400.0,-29.0,1.0,109024.0,2928.0,0.0
375852000.0,-6.0,-0.0,109462.0,2891.0,0.0
379735000.0,6.0,-1.0,109925.0,2957.0,0.0
408887900.0,1.0,1.0,110430.0,3251.0,0.0
402265100.0,-8.0,1.0,110929.0,3534.0,1.0
442208694.0,0.0,2.0,111379.0,3537.0,0.0
420832787.0,-10.0,1.0,112106.0,3318.0,0.0
435690286.0,-3.0,3.0,113131.0,3447.0,0.0
478025635.0,-4.0,5.0,114164.0,3767.0,0.0
504260485.0,1.0,3.0,115224.0,3992.0,0.0
5745818449.0,-20.0,-0.0,2865213.0,1898.0,0.0
7480581273.0,6.0,7.0,2862354.0,2437.0,0.0
8991792743.0,7.0,8.0,2860699.0,2941.0,0.0
9519279678.0,1.0,5.0,2860324.0,3045.0,0.0
10391128071.0,6.0,5.0,2859558.0,3321.0,0.0
10224420141.0,9.0,5.0,2857815.0,3290.0,0.0
8247147200.0,2.0,10.0,2835978.0,2750.0,1.0
8426887066.0,0.0,6.0,2803186.0,2847.0,1.0
10070244013.0,4.0,7.0,2755189.0,3453.0,1.0
11788143412.0,10.0,3.0,2707203.0,4156.0,1.0
12351757050.0,5.0,5.0,2664224.0,4405.0,1.0
11920936239.0,1.0,4.0,2635130.0,4376.0,1.0
13958389266.0,-0.0,5.0,2595809.0,5275.0,1.0
14570210659.0,-10.0,29.0,2538894.0,5715.0,1.0
16749246545.0,-12.0,13.0,2486891.0,6651.0,1.0
15976669534.0,-6.0,13.0,32401.0,168957.0,1.0
15204092524.0,0.0,13.0,33178.0,161781.0,1.0
14431515514.0,6.0,12.0,33945.0,179369.0,1.0
13658938503.0,2.0,12.0,34700.0,165497.0,1.0
12886361493.0,19.0,12.0,35425.0,185056.0,1.0
12113784483.0,-3.0,11.0,36110.0,195773.0,1.0
11341207472.0,-3.0,11.0,36760.0,170339.0,1.0
10568630462.0,-3.0,11.0,37071.0,174412.0,1.0
9796053452.0,-2.0,10.0,37044.0,173612.0,1.0
9023476441.0,-2.0,10.0,37029.0,193968.0,1.0
8250899431.0,-2.0,9.0,37034.0,199383.0,1.0
7478322421.0,-2.0,9.0,36922.0,182537.0,1.0
6705745410.0,-1.0,9.0,36686.0,235133.0,1.0
5933168400.0,-1.0,8.0,36469.0,240862.0,1.0
5160591390.0,-1.0,8.0,36297.0,121291.0,1.0
4388014379.0,-0.0,8.0,2666713.0,1719.0,1.0
6609616844.0,4.0,10.0,2702520.0,2660.0,1.0
9551979902.0,9.0,8.0,2743938.0,3794.0,1.0
11343401729.0,15.0,14.0,2792349.0,4402.0,1.0
11871513599.0,15.0,10.0,2845153.0,4422.0,1.0
11232542766.0,13.0,12.0,2902823.0,4212.0,1.0
10652455621.0,10.0,6.0,2964749.0,3919.0,1.0
10260106002.0,-2.0,1.0,3029555.0,3691.0,1.0
9872124813.0,1.0,4.0,3096030.0,3708.0,1.0
11943636998.0,8.0,7.0,3163991.0,4165.0,1.0
12634360588.0,3.0,7.0,3232430.0,4395.0,1.0
12053017479.0,-4.0,4.0,3294335.0,4041.0,1.0
13054692171.0,-2.0,7.0,3347782.0,4566.0,1.0
15067905990.0,-5.0,15.0,3398366.0,5046.0,1.0
17982780763.0,13.0,10.0,3447157.0,5765.0,1.0
4166797861.0,-16.0,3.0,618294.0,6727.0,1.0
4114165282.0,5.0,1.0,619428.0,6688.0,1.0
4580993271.0,-0.0,3.0,620079.0,7329.0,1.0
4156682444.0,-8.0,4.0,620601.0,6586.0,1.0
4552823115.0,8.0,2.0,621207.0,7189.0,1.0
4654833220.0,-0.0,-1.0,621810.0,7388.0,1.0
4143543187.0,2.0,2.0,622159.0,6517.0,1.0
4415192363.0,6.0,-0.0,622303.0,7033.0,1.0
4956345529.0,8.0,2.0,622373.0,7803.0,1.0
5571825861.0,15.0,3.0,622227.0,8850.0,1.0
5604334042.0,4.0,0.0,622028.0,8910.0,1.0
4845904670.0,-10.0,-0.0,621306.0,7677.0,0.0
5982455402.0,1.0,2.0,619211.0,9466.0,1.0
6353915383.0,-5.0,13.0,617213.0,10093.0,1.0
7477458122.0,3.0,9.0,616177.0,12017.0,1.0
99873225565.0,-7.0,1.0,32042877.0,3157.0,1.0
99581285619.0,10.0,1.0,32464865.0,3107.0,1.0
108370716161.0,6.0,1.0,32903699.0,3346.0,1.0
104953373174.0,1.0,1.0,33352169.0,3206.0,1.0
114282741689.0,1.0,2.0,33803527.0,3424.0,1.0
116737884765.0,3.0,0.0,34248603.0,3478.0,1.0
108703008127.0,2.0,2.0,34680458.0,3184.0,1.0
110026167793.0,2.0,2.0,35107264.0,3178.0,1.0
116714427717.0,3.0,1.0,35528115.0,3337.0,1.0
125425336311.0,3.0,2.0,35927511.0,3544.0,1.0
126978615954.0,4.0,0.0,36304408.0,3551.0,1.0
120193575826.0,-5.0,1.0,36688772.0,3308.0,1.0
139859068559.0,7.0,1.0,37076584.0,3825.0,1.0
129049589298.0,-2.0,7.0,37457971.0,3495.0,1.0
138989915866.0,1.0,6.0,37840044.0,3729.0,1.0
11982083700.0,6.0,4.0,22436660.0,547.0,1.0
11052119444.0,5.0,12.0,23073723.0,495.0,1.0
14364079954.0,7.0,11.0,23760421.0,615.0,1.0
16612647550.0,9.0,3.0,24487611.0,681.0,0.0
17139483398.0,6.0,4.0,25251731.0,681.0,0.0
17776333935.0,10.0,3.0,26038704.0,690.0,0.0
15908852642.0,14.0,4.0,26843246.0,604.0,0.0
11833552381.0,9.0,17.0,27696493.0,436.0,0.0
12884983782.0,5.0,15.0,28569441.0,464.0,1.0
14730512284.0,5.0,4.0,29423878.0,510.0,1.0
15236312656.0,-0.0,3.0,30285595.0,512.0,1.0
13948700693.0,-6.0,3.0,31178239.0,457.0,0.0
15828197521.0,2.0,6.0,32077072.0,504.0,1.0
16984939141.0,5.0,10.0,32969518.0,558.0,1.0
18787392734.0,10.0,7.0,33897354.0,608.0,1.0
36895845256.0,18.0,1.0,49015836.0,753.0,1.0
49528704371.0,37.0,8.0,49390988.0,1003.0,1.0
59964576989.0,10.0,5.0,49794522.0,1204.0,1.0
57556421308.0,8.0,1.0,50218185.0,1194.0,1.0
58364906162.0,11.0,6.0,50648334.0,1190.0,1.0
62535394200.0,0.0,5.0,51072436.0,1283.0,1.0
57499580408.0,8.0,9.0,51483949.0,1158.0,1.0
61653951996.0,22.0,7.0,51892349.0,1220.0,1.0
63958040483.0,10.0,5.0,52288341.0,1263.0,1.0
65984255990.0,6.0,7.0,52666014.0,1289.0,1.0
72641276228.0,8.0,9.0,53040212.0,1415.0,1.0
77509313177.0,-12.0,9.0,53423198.0,1479.0,1.0
65277447226.0,-8.0,9.0,53798084.0,1233.0,1.0
61363349892.0,8.0,9.0,54179306.0,1149.0,1.0
63663583536.0,2.0,9.0,54577997.0,1188.0,1.0
8658629374.0,-15.0,9.0,2067919.0,4323.0,1.0
10835987790.0,12.0,5.0,2099271.0,5445.0,1.0
12010748073.0,2.0,5.0,2132340.0,5873.0,1.0
12519827110.0,7.0,7.0,2167470.0,6017.0,1.0
12011999579.0,5.0,6.0,2204510.0,5463.0,1.0
12363536658.0,5.0,5.0,2243001.0,5544.0,1.0
11317050632.0,1.0,3.0,2282704.0,4966.0,1.0
10511261597.0,-6.0,7.0,2323352.0,4615.0,1.0
12661495881.0,-1.0,6.0,2364534.0,5454.0,1.0
13176748523.0,5.0,4.0,2405680.0,5687.0,1.0
12234173556.0,-2.0,4.0,2446644.0,5126.0,1.0
10539865095.0,-13.0,2.0,2489098.0,4252.0,1.0
11934183892.0,1.0,4.0,2530151.0,4902.0,1.0
12080731343.0,11.0,6.0,2567012.0,4896.0,1.0
11781635021.0,9.0,6.0,2604172.0,4743.0,1.0
52199462.0,9.0,4.0,10233.0,4317.0,1.0
57343263.0,8.0,2.0,10241.0,4644.0,1.0
80826669.0,7.0,0.0,10283.0,6328.0,1.0
121666863.0,7.0,-0.0,10444.0,9676.0,1.0
118560095.0,6.0,1.0,10694.0,8826.0,1.0
121784282.0,6.0,2.0,10940.0,9063.0,1.0
116562432.0,5.0,3.0,11185.0,7587.0,1.0
133574228.0,4.0,4.0,11437.0,8529.0,1.0
152796224.0,4.0,5.0,11682.0,9361.0,1.0
175720088.0,3.0,5.0,11924.0,10986.0,1.0
176940643.0,2.0,6.0,12132.0,10317.0,1.0
187363709.0,2.0,7.0,12315.0,10125.0,0.0
263682494.0,1.0,8.0,12511.0,14019.0,0.0
251457982.0,1.0,9.0,12668.0,12143.0,0.0
262402486.0,0.0,10.0,12780.0,12060.0,0.0
13007811026.0,-1.0,11.0,27026941.0,476.0,0.0
16124973167.0,4.0,9.0,27161567.0,589.0,0.0
21678317046.0,4.0,9.0,27266399.0,791.0,0.0
21854809620.0,6.0,9.0,27330694.0,794.0,0.0
22310902766.0,3.0,9.0,27381555.0,809.0,0.0
23065091326.0,7.0,8.0,27462106.0,828.0,0.0
24704984111.0,2.0,8.0,27610325.0,882.0,0.0
24843843666.0,-4.0,9.0,27861186.0,880.0,0.0
29263410262.0,17.0,4.0,28183426.0,1028.0,0.0
33328197895.0,10.0,4.0,28506712.0,1162.0,0.0
34539791627.0,7.0,6.0,28832496.0,1186.0,0.0
33828751648.0,-4.0,5.0,29348627.0,1139.0,0.0
37122384063.0,7.0,4.0,30034989.0,1229.0,0.0
41421597989.0,11.0,8.0,30547580.0,1348.0,0.0
41385089423.0,1.0,7.0,30896590.0,1324.0,0.0
838545981596.0,-8.0,1.0,16530388.0,52722.0,1.0
839862719800.0,2.0,1.0,16615394.0,51000.0,1.0
902234771926.0,2.0,2.0,16693074.0,54230.0,1.0
829582906275.0,-2.0,2.0,16754962.0,50070.0,1.0
870916060452.0,0.0,3.0,16804432.0,52199.0,1.0
883166065399.0,-0.0,1.0,16865008.0,52901.0,1.0
757772895013.0,0.0,1.0,16939923.0,45193.0,1.0
765032765730.0,2.0,0.0,17030314.0,46039.0,1.0
824285426586.0,5.0,1.0,17131296.0,48675.0,1.0
910598593875.0,3.0,2.0,17231624.0,53045.0,1.0
891679358651.0,1.0,3.0,17344874.0,52476.0,1.0
880056390965.0,-2.0,1.0,17441500.0,52163.0,1.0
1046137352484.0,7.0,3.0,17533044.0,58728.0,1.0
999999206889.0,3.0,10.0,17700982.0,57025.0,1.0
1111451480506.0,-2.0,4.0,17879488.0,62537.0,1.0
9187512764.0,-2.0,3.0,245950.0,35391.0,0.0
9769099063.0,-2.0,3.0,249750.0,37495.0,0.0
10746989206.0,-2.0,2.0,254350.0,40698.0,0.0
9952372304.0,-2.0,2.0,259000.0,37294.0,0.0
10477490868.0,-2.0,1.0,263650.0,38503.0,0.0
11145232414.0,-2.0,0.0,268050.0,39676.0,0.0
9232789690.0,-2.0,1.0,269460.0,32429.0,0.0
9230967085.0,-2.0,1.0,270220.0,32287.0,0.0
9718047504.0,-2.0,1.0,270810.0,33876.0,1.0
10273712517.0,-1.0,1.0,271170.0,36495.0,1.0
9835664554.0,-1.0,1.0,271240.0,34935.0,1.0
9840168247.0,-1.0,1.0,271080.0,34878.0,1.0
10450016551.0,-1.0,2.0,270390.0,37247.0,1.0
45766103024.0,-1.0,2.0,269215.0,35746.0,1.0
81082189497.0,-1.0,2.0,267940.0,31978.0,1.0
116398275970.0,-1.0,2.0,4302600.0,28209.0,1.0
139234248471.0,0.0,2.0,4350700.0,33677.0,1.0
160666204295.0,-2.0,4.0,4384000.0,38389.0,1.0
168876091937.0,2.0,1.0,4408100.0,39974.0,1.0
183385712393.0,2.0,1.0,4442100.0,42977.0,1.0
193229267483.0,4.0,1.0,4516500.0,44578.0,1.0
172197562719.0,3.0,0.0,4609400.0,38639.0,1.0
182801552357.0,3.0,1.0,4714100.0,40071.0,1.0
198736921884.0,3.0,2.0,4813600.0,42913.0,1.0
204160040593.0,3.0,2.0,4900600.0,43229.0,1.0
207518405666.0,2.0,2.0,4979200.0,42747.0,1.0
208606894465.0,-2.0,2.0,5090200.0,41786.0,1.0
246933088131.0,1.0,4.0,5111300.0,49624.0,1.0
239404000803.0,-3.0,7.0,5117200.0,48217.0,1.0
247095543584.0,-7.0,6.0,5223100.0,48528.0,1.0
8048780216.0,-10.0,4.0,5770639.0,1438.0,1.0
8514391414.0,6.0,5.0,5855734.0,1496.0,1.0
9505607734.0,11.0,8.0,5942553.0,1645.0,1.0
10116164877.0,14.0,7.0,6030607.0,1746.0,1.0
10448739544.0,10.0,7.0,6119379.0,1795.0,1.0
11432534071.0,6.0,6.0,6208676.0,1914.0,1.0
12267705688.0,6.0,4.0,6298598.0,2025.0,1.0
12651915999.0,3.0,4.0,6389235.0,2079.0,1.0
13074248315.0,2.0,4.0,6480532.0,2127.0,1.0
12373039739.0,-1.0,5.0,6572233.0,1982.0,1.0
12232645541.0,-7.0,5.0,6663924.0,1906.0,1.0
11871447911.0,-0.0,4.0,6755895.0,1877.0,1.0
13248467556.0,21.0,5.0,6850540.0,2065.0,1.0
14530734215.0,1.0,10.0,6948392.0,2252.0,1.0
16935015694.0,6.0,8.0,7046310.0,2530.0,1.0
7756099258.0,16.0,1.0,16037915.0,458.0,0.0
8283686876.0,10.0,1.0,16647543.0,472.0,0.0
9327272805.0,1.0,3.0,17283112.0,508.0,0.0
9746582481.0,27.0,0.0,17954407.0,525.0,1.0
10626393166.0,7.0,2.0,18653199.0,548.0,1.0
11351529662.0,2.0,-1.0,19372014.0,561.0,1.0
10161942026.0,-0.0,-1.0,20128124.0,481.0,0.0
10734604835.0,-2.0,2.0,20921743.0,497.0,0.0
11600276120.0,7.0,3.0,21737922.0,515.0,0.0
13405990161.0,6.0,3.0,22577058.0,569.0,0.0
13479237677.0,9.0,-2.0,23443393.0,550.0,0.0
13156291934.0,2.0,3.0,24333639.0,565.0,0.0
15188308377.0,4.0,4.0,25252722.0,591.0,0.0
14058647972.0,-1.0,4.0,26207977.0,589.0,0.0
16182366024.0,3.0,4.0,27202843.0,618.0,0.0
280445995386.0,3.0,13.0,156595758.0,1884.0,0.0
347315817193.0,5.0,14.0,160952853.0,2280.0,0.0
391494346890.0,8.0,11.0,165463745.0,2505.0,0.0
441706108191.0,2.0,12.0,170075932.0,2728.0,0.0
494387410380.0,2.0,8.0,174726123.0,2977.0,0.0
555021693444.0,7.0,8.0,179379016.0,3201.0,0.0
480318932817.0,-2.0,9.0,183995785.0,2680.0,0.0
398387885254.0,-9.0,16.0,188666931.0,2145.0,1.0
367400071058.0,2.0,17.0,193495907.0,1942.0,1.0
410486871491.0,2.0,12.0,198387623.0,2126.0,1.0
465356470849.0,2.0,11.0,203304492.0,2334.0,1.0
427431916391.0,-6.0,13.0,208327405.0,2075.0,1.0
432256033385.0,-0.0,17.0,213401323.0,2066.0,1.0
459752024603.0,-5.0,19.0,218541212.0,2163.0,1.0
355832510270.0,1.0,25.0,223804632.0,1621.0,1.0
9334914967.0,5.0,-1.0,1958782.0,4800.0,1.0
9276086270.0,8.0,2.0,1946298.0,4833.0,1.0
10307350188.0,21.0,4.0,1937398.0,5417.0,1.0
9534185814.0,-5.0,3.0,1929821.0,5050.0,1.0
10561387533.0,8.0,3.0,1922716.0,5626.0,1.0
11149662118.0,9.0,-0.0,1917557.0,5925.0,1.0
9747431783.0,6.0,-0.0,1912430.0,5263.0,1.0
10247925156.0,-3.0,-0.0,1906313.0,5598.0,1.0
10859414347.0,2.0,1.0,1898657.0,5955.0,1.0
12150990659.0,-2.0,1.0,1889051.0,6714.0,1.0
12024667115.0,5.0,1.0,1876262.0,6719.0,1.0
11892343875.0,-7.0,1.0,1856124.0,6660.0,1.0
13385879516.0,-1.0,3.0,1837114.0,7621.0,1.0
13113486592.0,3.0,14.0,1831712.0,7486.0,1.0
13952038518.0,-1.0,9.0,1811980.0,8146.0,1.0
37466227530.0,-1.0,9.0,57056.0,13934.0,1.0
60980416542.0,-1.0,8.0,54087.0,14772.0,1.0
84494605553.0,-2.0,8.0,52520.0,13880.0,1.0
108008794565.0,-2.0,8.0,52359.0,14248.0,1.0
131522983576.0,-2.0,7.0,52141.0,14806.0,1.0
155037172588.0,-2.0,7.0,51856.0,16044.0,1.0
178551361600.0,-2.0,6.0,51514.0,17665.0,1.0
202065550611.0,-3.0,6.0,51133.0,24055.0,1.0
225579739623.0,-3.0,5.0,50729.0,30752.0,1.0
249093928634.0,-3.0,5.0,50304.0,25863.0,1.0
272608117646.0,-3.0,4.0,49858.0,23687.0,1.0
296122306657.0,-3.0,4.0,49587.0,17303.0,0.0
319636495669.0,-4.0,4.0,49481.0,33064.0,1.0
343150684681.0,-4.0,3.0,49551.0,48825.0,1.0
366664873692.0,-4.0,3.0,49796.0,64586.0,1.0
390179062704.0,-4.0,2.0,4828726.0,80348.0,1.0
435702909141.0,-3.0,2.0,4889252.0,88163.0,1.0
506139118182.0,-1.0,1.0,4953088.0,101222.0,1.0
517101160292.0,2.0,1.0,5018573.0,102176.0,2.0
531585021277.0,-1.0,2.0,5079623.0,103554.0,1.0
517499761968.0,2.0,2.0,5137232.0,97667.0,1.0
404192290999.0,1.0,2.0,5188607.0,74810.0,1.0
387092976190.0,1.0,4.0,5234519.0,70867.0,1.0
416379568809.0,4.0,2.0,5276968.0,76132.0,1.0
457569996926.0,-2.0,3.0,5311916.0,82793.0,1.0
421234090909.0,-1.0,2.0,5347896.0,76431.0,1.0
382834834941.0,3.0,1.0,5379475.0,68340.0,1.0
512067749223.0,3.0,3.0,5408320.0,93073.0,2.0
611721752488.0,1.0,6.0,5457127.0,108798.0,2.0
505660428429.0,0.0,6.0,5519594.0,87962.0,1.0
45465086606.0,9.0,3.0,2697537.0,17938.0,1.0
61422626788.0,5.0,3.0,2881914.0,22552.0,2.0
73359687906.0,1.0,4.0,3206870.0,24166.0,2.0
82904291287.0,6.0,3.0,3535579.0,24723.0,2.0
86700650195.0,3.0,1.0,3816680.0,23564.0,1.0
88413003901.0,-1.0,1.0,4009267.0,23121.0,2.0
76448114434.0,6.0,0.0,4191776.0,18777.0,1.0
73063719116.0,6.0,1.0,4398070.0,17082.0,1.0
77933420026.0,-2.0,2.0,4541854.0,17803.0,1.0
86577373212.0,0.0,1.0,4601157.0,19888.0,1.0
82211703511.0,-2.0,0.0,4602768.0,19132.0,1.0
70601205202.0,-0.0,-0.0,4543399.0,16708.0,1.0
82215384395.0,1.0,2.0,4520471.0,19509.0,1.0
106160208062.0,5.0,3.0,4576298.0,25057.0,1.0
100550975116.0,0.0,1.0,4644384.0,23295.0,1.0
182930783856.0,-4.0,14.0,190123222.0,985.0,1.0
193427623453.0,4.0,13.0,194454498.0,1012.0,1.0
227569579579.0,5.0,12.0,198602738.0,1161.0,1.0
246861967231.0,2.0,10.0,202205861.0,1237.0,1.0
254988233264.0,1.0,8.0,205337562.0,1260.0,1.0
267435475357.0,4.0,7.0,208251628.0,1303.0,1.0
295364590988.0,5.0,3.0,210969298.0,1422.0,1.0
308284997723.0,6.0,4.0,213524840.0,1469.0,1.0
334191536057.0,5.0,4.0,216379655.0,1568.0,0.0
350691167594.0,9.0,5.0,219731479.0,1621.0,0.0
315299473058.0,0.0,11.0,223293280.0,1437.0,0.0
294966609818.0,-6.0,10.0,227196741.0,1322.0,1.0
344116647445.0,8.0,9.0,231402117.0,1506.0,0.0
369539958882.0,7.0,20.0,235824862.0,1589.0,0.0
332603455307.0,-4.0,31.0,240485658.0,1407.0,1.0
188245468.0,-28.0,1.0,18826.0,10092.0,1.0
186058685.0,6.0,1.0,18540.0,10150.0,1.0
195803986.0,1.0,5.0,18240.0,10903.0,1.0
207871216.0,-4.0,4.0,17946.0,12023.0,1.0
218993881.0,-9.0,3.0,17805.0,12596.0,1.0
236656631.0,1.0,4.0,17796.0,13808.0,1.0
274072021.0,27.0,1.0,17794.0,16141.0,1.0
289661713.0,18.0,-1.0,17816.0,17142.0,1.0
286474213.0,-9.0,1.0,17837.0,16390.0,1.0
280579437.0,-2.0,2.0,17864.0,16131.0,1.0
279690857.0,28.0,0.0,17916.0,15731.0,0.0
267114532.0,-4.0,0.0,17972.0,14533.0,0.0
239526825.0,1.0,3.0,18024.0,12753.0,0.0
245271622.0,-20.0,12.0,18055.0,13422.0,0.0
269763910.0,-8.0,13.0,18058.0,14565.0,1.0
25668635600.0,3.0,2.0,3559343.0,7618.0,1.0
27128987600.0,7.0,3.0,3623617.0,8125.0,1.0
32772224300.0,17.0,6.0,3688674.0,9403.0,1.0
37691434400.0,21.0,6.0,3754862.0,10767.0,1.0
42692594000.0,17.0,4.0,3821556.0,11932.0,1.0
45567364400.0,11.0,3.0,3888793.0,12837.0,1.0
50640813800.0,11.0,0.0,3957099.0,13670.0,1.0
53770544500.0,7.0,1.0,4026336.0,14382.0,1.0
58389898800.0,7.0,1.0,4096063.0,15186.0,1.0
63063354100.0,3.0,1.0,4165255.0,16156.0,1.0
64840864361.0,1.0,-0.0,4232532.0,16473.0,1.0
54684454870.0,-35.0,-2.0,4294396.0,13293.0,1.0
63730806388.0,30.0,2.0,4351267.0,15491.0,1.0
73497531902.0,13.0,3.0,4408581.0,17358.0,1.0
80057282712.0,13.0,1.0,4468087.0,18662.0,1.0
10763853491.0,15.0,7.0,7358890.0,1579.0,1.0
13182459455.0,12.0,6.0,7583269.0,1879.0,1.0
16273190424.0,-8.0,4.0,7806637.0,2304.0,1.0
20197600410.0,-2.0,5.0,8026545.0,2653.0,1.0
19541529643.0,2.0,5.0,8245627.0,2578.0,1.0
22809098942.0,39.0,5.0,8464153.0,2742.0,1.0
20275602584.0,26.0,6.0,8682174.0,2502.0,1.0
19833357751.0,12.0,7.0,8899169.0,2333.0,1.0
21681623582.0,5.0,5.0,9114796.0,2495.0,1.0
22797902512.0,-8.0,4.0,9329227.0,2584.0,1.0
23031967199.0,8.0,4.0,9542486.0,2594.0,1.0
23121545740.0,-8.0,5.0,9749640.0,2446.0,1.0
24967099515.0,-8.0,4.0,9949437.0,2625.0,1.0
29798020789.0,7.0,5.0,10142619.0,3116.0,1.0
29106061448.0,3.0,2.0,10329931.0,2994.0,1.0
21177732055.0,-1.0,3.0,5702574.0,3920.0,1.0
25835676256.0,4.0,5.0,5768613.0,4726.0,1.0
32316546159.0,5.0,8.0,5843939.0,5776.0,1.0
31826845946.0,3.0,4.0,5923322.0,5617.0,1.0
36883896783.0,6.0,3.0,6005652.0,6411.0,1.0
38813188601.0,4.0,5.0,6090721.0,6629.0,1.0
34791041670.0,4.0,3.0,6177950.0,5861.0,1.0
34772206411.0,7.0,4.0,6266615.0,5759.0,1.0
37645080815.0,4.0,4.0,6355404.0,6136.0,1.0
38831476238.0,2.0,4.0,6443328.0,6243.0,1.0
36767424995.0,-3.0,3.0,6530026.0,5808.0,1.0
34220989522.0,1.0,2.0,6618695.0,5353.0,1.0
38564964617.0,5.0,5.0,6703799.0,5959.0,1.0
40588715171.0,1.0,10.0,6780744.0,6187.0,1.0
41584973464.0,3.0,5.0,6861524.0,6260.0,1.0
113307549300.0,-2.0,3.0,29009326.0,4165.0,1.0
136691650812.0,8.0,2.0,29229572.0,5047.0,1.0
159083185070.0,5.0,3.0,29477721.0,5827.0,1.0
180517336686.0,4.0,4.0,29749589.0,6476.0,1.0
190810241241.0,6.0,3.0,30038809.0,6697.0,1.0
191695514406.0,-0.0,3.0,30353951.0,6615.0,1.0
183303872362.0,2.0,3.0,30711863.0,6180.0,1.0
183940620943.0,4.0,4.0,31132779.0,6164.0,1.0
201299928109.0,2.0,3.0,31605486.0,6676.0,1.0
211617892395.0,3.0,2.0,32203944.0,6912.0,1.0
220088217728.0,-0.0,2.0,32824861.0,6956.0,1.0
196052808903.0,-13.0,2.0,33304756.0,6047.0,1.0
208856003550.0,17.0,4.0,33715471.0,6714.0,1.0
229767512928.0,2.0,8.0,34049588.0,7239.0,1.0
